,Author,Judul Berita,Date,Link,Content
36,Rina Ayu Panca Rini,"Aktivitas Meningkat Selama Ramadan, Masyarakat di Wilayah Padat Penduduk Diminta Taat Prokes",29 Maret 2022 09:47 WIB,https://www.tribunnews.com/corona/2022/03/29/aktivitas-meningkat-selama-ramadan-masyarakat-di-wilayah-padat-penduduk-diminta-taat-prokes,"Laporan Wartawan Tribunnews.com, Rina AyuTRIBUNNEWS.COM, JAKARTA -- Pemerintah mengizinkan mudik bagi masyarakat yang ingin pulang kampung pada lebaran tahun tahun 2022 ini.Pelonggaran kebijakan ini menyusul semakin melandainya kasus Covid -19 di Indonesia.Juru Bicara Satuan Tugas (Satgas) Penanganan Covid-19, Wiku Adisasmito mengatakan, pemerintah memintamasyarakat yang berada di daerah padat penduduk dengan tingkat mobilitas yang tinggi agar selalu menjaga protokol kesehatan.""Tentunya daerah yang padat penduduk dengan mobilitas yang tinggi, itu tentunya rentan terhadap penularan. Maka dari itu, perhatian pemerintah dan juga masyarakat pada daerah-daerah tersebut harus betul-betul menjalankanprotokol kesehatan dalam menjalankan aktivitas sosial ekonominya,"" kata Wiku dalam diskusi daring yang digelar Forum Merdeka Barat (FMB) 9 pada Senin (28/3/2022).Wiku menegaskan, aktivitas masyarakat akan meningkat selama Bulan Ramadan.""Kita tetap waspada dengan kondisi ini agar harus tetap terkendali. Apakah pergi ke tempat ibadah, ataukah juga mungkin ke pasar dan seterusnya tidak apa-apa asal betul-betul pertama protokol kesehatannya dijaga ketat agar melindungi diri dan melindungi orang lain,"" terangnya.Saat ini kasus Covid-19 terus menunjukkan angka yang cenderung menurun. Bahkan, per kemarin (27/3/2022), kematian tercatat ada di angka 100 orang.""Per kemarin masus aktif yang baru hanya 3.000 kasus. Bahkan kematiannya juga menurun,"" kata Wiku.Wiku menghimbau agar masyarakat jangan lengah dan tetap waspada agar kondisi ini tetap terkendali.Ibadah Harus TerkendaliProf Wiku menyampaikan agar masyarakat perlu beribadah dengan aman. Salah satunya dengan tetap menerapkan protokol kesehatan, terutama selama bulan suci.Berikutnya supaya mudik aman, mohon untuk segera melakukan vaksin booster bagi yang belum. Bagi yang belum vaksinasi kedua, segara vaksin.""Supaya imunitasnya naik dan orang yang melakukan perjalanan aman, dan yang dikunjungi juga aman. Jadi betul-betul kita mengamankan semua,"" harapnya."
37,Yunita Rahmayanti,"40 Ucapan Selamat Ramadan 2022/1443 Hijriyah, Cocok jadi Caption Story WhatsApp dan Instagram",29 Maret 2022 09:47 WIB,https://www.tribunnews.com/ramadan/2022/03/29/40-ucapan-selamat-ramadan-20221443-hijriyah-cocok-jadi-caption-story-whatsapp-dan-instagram,"TRIBUNNEWS.COM - Bulan Ramadan 2022/1443 Hijriyah akan segera tiba.Umat Islam di seluruh dunia sedang bersiap untuk melaksanakan ibadah puasa.Mereka akan berpuasa selama satu bulan dan berusaha menahan hawa nafsu dari terbit fajar hingga terbenamnya matahari.Menjalankan ibadah puasa akan lebih bermakna jika melakukan ibadah lainnya.Sambut ramadan dan beri semangat kepada orang-orang di sekitarmu dengan ucapan Selamat Ramadan 2022 berikut ini.40 Ucapan Selamat Ramadan 2022 (1443 Hijriyah)Berikut ini ucapan selamat Ramadan 2022, dikutip dari Whises MSG:1. May this blessed month have enormous peace and prosperity for you in-store. Ramadan Mubarak!Semoga bulan yang diberkati ini memiliki kedamaian dan kemakmuran yang luar biasa untukmu. Selamat Ramadhan!2. Happy Ramadan to everyone. Every year Ramadan brings a golden chance to repent and ask forgiveness to Allah for our sins."
38,Galuh Widya Wardani,DPR RI Beberkan 3 Alasan Pemecatan Terawan dari IDI Dianggap Tidak Sah,29 Maret 2022 09:45 WIB,https://www.tribunnews.com/nasional/2022/03/29/dpr-ri-beberkan-3-alasan-pemecatan-terawan-dari-idi-dianggap-tidak-sah,"TRIBUNNEWS.COM - Pemecatan Dokter Terawan Agus Putranto dari keanggotaannya di Ikatan Dokter Indonesia (IDI), menuai berbagai komentar.Termasuk Wakil Ketua DPR RI Koordinator Bidang Ekonomi dan Keuangan (Korekku) Sufmi Dasco Ahmad.Dasco telah mempelajari dengan seksama soal pemecatan ini.Menurutnya, ada sejumlah hal yang menyebabkan pemecatan ini dianggap tidak sah.Pertama, pemecatan itu atas rekomendasi dari Majelis Kode Etik Kedokteran (MKEK) IDI.“Yang kedua, rekomendasi ini perlu dieksekusi oleh PB (Pengurus Besar) IDI.""""Sementara pengurus lama (PB IDI) demisioner, (dan) pengurus baru  belum dilantik,"" kata Dasco, Senin (28/3/2022) dikutip dari laman resmi DPR RI.Selanjutnya yang ketiga, pemecatan tersebut dibacakan oleh perangkat yang tidak jelas dalam forum Muktamar IDI di Aceh.""Lalu kemudian itu dibacakan dalam forum Muktamar (IDI di Aceh) oleh perangkat yang tidak jelas, sehingga menimbulkan kegaduhan,” sambung Dasco.Serahkan ke Kemenkes"
39,Vincentius Jyestha Candraditya,'Booster untuk Rakyat' Upaya Mempercepat Transisi dari Pandemi Covid-19 ke Endemi,29 Maret 2022 09:45 WIB,https://www.tribunnews.com/nasional/2022/03/29/booster-untuk-rakyat-upaya-mempercepat-transisi-dari-pandemi-covid-19-ke-endemi,"TRIBUNNEWS.COM, JAKARTA - Sebagai wujud mendukung percepatan booster (vaksin dosis 3), Bomba Grup dan Seknas Jokowi kembali mengadakan vaksinasi 'Booster untuk Rakyat' yang terbuka untuk umum.Hal ini dilakukan setelah pada dua vaksinasi sebelumnya di Citos (Jaksel) dan Citra Xperience Kemayoran (Jakpus) memperoleh animo besar dari warga Jakarta dan sekitarnya.Kini, Bomba Grup dan Seknas Jokowi menggelar 'Booster untuk Rakyat' di wilayah Jakarta Barat.Tepatnya di Gedung Pertemuan Citra I, Citra Garden City, Jl Alam Tengah, Kalideres dan digelar pada tanggal 28-30 Maret 2022.Corporate Secretary dari Bomba Grup, Rudolf Tulus P Sirait mengatakan kegiatan ini merupakan bentuk dukungan Bomba Grup kepada pemerintah dalam pelaksanaan vaksinasi nasional.""Ini adalah kali ketiga Bomba Grup bersama Seknas Jokowi menyelenggarakan vaksinasi gratis untuk masyarakat. Kegiatan ini selaras dengan harapan Presiden, agar bangsa kita bisa segera melewati pandemi dengan aman,"" ujar Tulus, dalam keterangannya, Senin (28/3/2022).Selain sebagai kegiatan CSR, 'Booster untuk Rakyat' dikatakan Tulus juga bagian dari upaya mempercepat perkembangan ekonomi bangsa dan transisi pandemi ke endemi.""Percepatan dosis booster juga selaras dengan kebijakan pemerintah, yang melonggarkan persyaratan mudik lebaran. Bagi mereka yang sudah booster, diizinkan untuk mudik,"" kata Tulus.""Untuk itu silakan bagi warga untuk beramai-ramai datang ke 'Booster untuk Rakyat', terutama bagi yang berencana mudik menjelang lebaran,"" tambahnya.Sementara itu, Waketum Seknas Jokowi, Ismarilda sangat senang melihat animo masyarakat."
40,Fandi Permana,"Jadi Tersangka Penyebaran Konten Pornografi, Dea Tak Sangka Videonya di Onlyfans Bocor ke Publik",29 Maret 2022 09:43 WIB,https://www.tribunnews.com/metropolitan/2022/03/29/jadi-tersangka-penyebaran-konten-pornografi-dea-tak-sangka-videonya-di-onlyfans-bocor-ke-publik,"Laporan Wartawan Tribunnews.com, Fandi PermanaTRIBUNNEWS.COM, JAKARTA - Gusti Ayu Dewanti alias Dea tak menyangka konten syur di platform OnlyFans miliknya bisa tersebar dan menjadi konsumsi publik.Dea menyebut konten-kontennya di OnlyFans yang bocor di luar dugaannya.Ia mengaku hanya mengunggah konten-konten itu untuk pribadi.""Sebenarnya untuk pribadi aja. Karena klien kami merasa ini ada tempatnya sendiri. Dea juga tai menyangka kenapa bisa sampai bocor ke publik,"" kata Herlambang kepada wartawan di Polda Metro Jaya, Jakarta Selatan, Senin (28/3/2022).Herlambang menambahkan, OnlyFans sendiri merupakan situs ilegal di Indonesia.Bahkan sejak 2010 Onlyfans tidak bisa diakses melalui proxy Indonesia.Untuk itu, ia meminta pemerintah membuat regulasi yang tegas terkait OnlyFans ini.""Jadi OnlyFans tidak diatur dan tidak diakui di Indonesia makanya tidak bisa diakses karena ilegal. Makanya kami juga ingin memberikan narasi seperti ini supaya ada pihak-pihak lain yang bisa membantu menyelesaikan perkara ini. Saya harap entah dari dari pihak pemerintahan atau pihak lain yang bisa sama-sama membantu menyelesaikan masalah,"" jelas Herlambang.Dea sendiri mengaku menyesal atas tersebar konten pribadinya di Onlyfans.Ia mengaku kapok dan hal ini berada di luar dugaannya.""Itu di luar dugaan,"" kata Dea."
41,Content Writer,Kemenhub Bagikan E-Pas Kecil dan Diklat SKK BST-KLM Gratis Bagi Ratusan Masyarakat di Karimunjawa,29 Maret 2022 09:42 WIB,https://www.tribunnews.com/kilas-kementerian/2022/03/29/kemenhub-bagikan-e-pas-kecil-dan-diklat-skk-bst-klm-gratis-bagi-ratusan-masyarakat-di-karimunjawa,"TRIBUNNEWS.COM - Kementerian Perhubungan cq Direktorat Jenderal Perhubungan Laut melalui Direktorat Perkapalan Dan Kepelautan menggelar Diklat Pemberdayaan Masyarakat Surat Keterangan Kecakapan (SKK 30 dan 60 Mil) dan Basic Safety Training Kapal Layar Motor (BST-KLM) hasil Perjanjian Kerja sama antara Kantor UPP Kelas ll Karimunjawa bersama STIP Jakarta.Dalam kesempatan tersebut, dilakukan juga penyerahan sertifikat E-Pas Kecil serta pemberian life jacket gratis kepada masyarakat dan nelayan di wilayah Karimunjawa (28/03).Direktur Perkapalan dan Kepelautan Capt. Ahmad Wahid mengatakan semua rangkaian kegiatan tersebut diselenggarakan tanpa dipungut biaya alias gratis. Diklat ini bertujuan agar masyarakat dapat meningkatkan kompetensi dan keterampilan yang juga akan diberikan sertifikat sebagai legalitas pelaut dalam melayarkan kapal.""Untuk mewujudkan keselamatan dan keamanan pelayaran dibutuhkan peran semua pihak. Terdapat beberapa unsur yang memiliki peranan penting yakni pemerintah sebagai regulator, pengusaha sebagai operator dan tidak ketinggalan masyarakat sebagai pengguna jasa transportasi laut. Penanggungjawab di pelabuhan, operator, dan masyarakat pengguna jasa harus sama-sama disiplin dan tertib dalam pelaksanaan perwujudan terciptanya keamanan dan keselamatan di laut karena keselamatan pelayaran merupakan hak dan tanggung jawab bersama,"" ujarnya, Senin (28/03).Dalam kegiatan tersebut, Kantor UPP Kelas III Karimunjawa bersama PT. Pelayaran Sakti lnti Makmur (PT.SIM) sebagai operator Kapal Cepat (KMC. Express Bahari 2C dan KMC. Express bahari 3F) yang melayani rute Karimunjawa-Jepara Pp juga membagikan baju penolong (life jacket) sejumlah 100 (seratus) buah sebagai bentuk sumbangsih serta edukasi kepada masyarakat nelayan tradisonal Karimunjawa dalam mengoperasikan kapalnya untuk kepentingan menangkap ikan atau sebagai kapal wisata bahari di perairan Karimunjawa.Pas kecil adalah surat tanda kebangsaan kapal yang diberikan sebagai legalitas untuk kapal dibawah GT. 7 berlayar ke laut dan berfungsi sebagai bukti kepemilikan kapal.Pada kesempatan ini yang akan dibagikan adalah E-Pas Kecil yang merupakan perubahan bentuk Pas Kecil yang sudah ada berbentuk kertas ke bentuk kartu berbasis digital (elektronik) guna meningkatkan pelayanan terhadap kebutuhan Pas Kecil untuk kapal tradisional dan kapal nelayan yang semakin bertambah.Kepala kantor Unit Penyelenggara Pelabuhan Kelas III Karimunjawa Zelfi Agustian mengatakan saat ini Kantor UPP Kelas III Karimunjawa telah selesai melaksanakan pengukuran kapal-kapal nelayan tradisional di bawah GT.7 dan sampai dengan proses penerbitan E-Pas Kecil sejumlah total 355 (tiga ratus lima puluh lima) kartu.""Yang pada hari ini diserah-terimakan kepada perwakilan nelayan tradisional Kecamatan Karimunjawa melalui Bapak Kepala Desa Karimunjawa, Desa Kemujan, Desa Parang dan Desa Nyamuk untuk didistribusikan kepada warganya,"" ungkapnya.Pada Kantor Unit Penyelenggara Pelabuhan Kelas III Karimunjawa pelayanan pengukuran kapal khususnya GT.7 ke bawah dimulai pada sekitar bulan Oktober 2021. ""Pelayanan tersebut baru dapat laksanakan karena sebelumnya pada kantor kami belum tersedia tenaga Ahli Ukur Kapal,"" ungkapnya.Sebagai informasi, pelaksanaan Pendidikan dan Pelatihan Pemberdayaan Masyarakat SKK 30 / 60 Mil dan BST-KLM ini akan diikuti oleh masyarakat nelayan tradisional di wilayah Kecamatan Karimunjawa, Kabupaten Jepara, Jawa Tengah.Dengan jumlah total pendaftar calon peserta didik sejumlah 175 (seratus tujuh puluh lima) orang. Proses diklat direncanakan selama 6 (enam) hari ke depan dan dimulai pada hari ini Senin, 28 Maret 2022 sampai dengan Sabtu, 02 April 2022.(*)"
42,Content Writer,Program TJSL Telkom Raih Penghargaan Terbaik dari Kementerian BUMN,29 Maret 2022 09:41 WIB,https://www.tribunnews.com/bisnis/2022/03/29/program-tjsl-telkom-raih-penghargaan-terbaik-dari-kementerian-bumn,"TRIBUNNEWS.COM - PT Telkom Indonesia (Persero)  Tbk (Telkom) untuk kedua kalinya turut berpartisipasi dalam BCOMMS (BUMN Corporate Corporation and Sustainability Summit) 2022. Dalam ajang yang dihadiri Menteri BUMN Erick Thohir, Sekretaris Kementerian BUMN Susyanto, dan Staf Khusus Menteri BUMN Arya Sinulingga, Telkom meraih sejumlah penghargaan di bidang CSR dan Corporate Communication. Penghargaan tersebut diterima langsung oleh Direktur Human Capital Management Telkom, Afriwandi pada pekan lalu.Untuk kategori Sustainability, Telkom meraih sejumlah penghargaan antara lain Juara 1 Community Involvement and Development (CID) Bidang Pendidikan, Juara 1 Creating Shared Value (CSV), Juara 1 Small and Medium Enterprise (SME) Development dan Juara 1 TJSL of The Year. Untuk kategori Communication, Telkom meraih Juara 2 Corporate Communication of The Year.Direktur Human Capital Management Telkom, Afriwandi mengatakan “Menjadi sebuah kehormatan dan kebanggaan bagi kami diapresiasi penghargaan BCOMMS 2022. Tentunya ini menjadi motivasi bagi Telkom untuk terus meningkatkan kinerja khususnya di bidang komunikasi serta tanggung jawab sosial dan lingkungan perusahaan. Hal ini membuktikan bahwa Telkom tidak hanya berkontribusi untuk pengembangan bisnis, namun juga mempunyai komitmen yang kuat dalam memberdayakan dan menyejahterakan masyarakat melalui program-program CSR yang ada.”BCOMMS merupakan kegiatan tahunan yang diselenggarakan Kementerian BUMN sebagai momen untuk saling berbagi ilmu dan pengalaman serta penghargaan bagi pengelola komunikasi dan tanggung jawab sosial dan lingkungan perusahaan dari BUMN. Tahun ini ini ajang BCOMMS 2022 diadakan secara hybrid yakni daring melalui video conference dan luring di Istora Senayan yang dihadiri oleh 1.260 perwakilan milenial dari 34 perusahaan BUMN.“Semoga kegiatan ini terus menginspirasi kami dari BUMN untuk terus memberikan yang terbaik dalam keterbukaan informasi dan komunikasi serta aktivitas sosial untuk masyarakat,” tutup Vice President Corporate Communication Telkom, Pujo Pramono.#DigitalUntukSemua#DigitalBisa #UntukIndonesiaLebihBaik"
43,Fauzi Nur Alamsyah,"Ditinggal Ibu Jelang Ramadan, Kalina Oktarani Tak Bisa Membayangkan Puasa Tanpa Mama Een",29 Maret 2022 09:40 WIB,https://www.tribunnews.com/seleb/2022/03/29/ditinggal-ibu-jelang-ramadan-kalina-oktarani-tak-bisa-membayangkan-puasa-tanpa-mama-een,"Laporan Wartawan Tribunnews.com, Fauzi AlamsyahTRIBUNNEWS.COM, JAKARTA - Kalina Oktarani tak menyangka sang ibu, Een Wardhania meninggal dunia.Terlebih dalam waktu dekat dirinya akan melaksanakan ibadah puasa di bulan Ramadan.Banyak kebersamaan Kalina dengan sang ibu yang kini sudah tak bisa lagi dilakukan.Ibu satu anak ini pun merasa bingung bagaimana ia menjalani puasa Ramadan tanpa sosok sang ibu.""Aku gak tau gimana rasanya,"" kata Kalina Oktarani sambil menangis, Senin (28/3/2022).Kalina pun membeberkan kebiasaan yang ibu yang kerap masak masakan khas Padang, Rendang.""Mama tuh kalo mau lebaran suka bikinin aku rendang dan rendangnya mama tuh enak banget,"" tutur Kalina.Mantan istri Deddy Corbuzier itu pun menilai masakan sang bunda lebih enak dari apapun. Sebab selama puasa hingga Ramadan, dirinya dan keluarga kerap menikmati santapan hidangan dari masakan Mama Een.""Mama tuh enggak terlalu ribet di keluarga aku bukan yang harus ada apa, cuma kalo aku minta dimasakin sama mama dia pasti masakin,"" ujar Kalina.""Pasti, ketoprak dibikinin. Bikin sendiri gak bisa, bikinan mama enak banget,"" sambungnya.Kalina pun teringat ketika sang ibu sakit tetap membuatkan ya makan.""Waktu mama sakit aja masakin buat aku,"" kata Kalina Oktarani.Saat ini Kalina mengakui akan rindu masakan ibundanya itu.""Pasti,"" pungkas Kalina."
44,Gita Irawan,Prabowo Bahas Situasi Keamanan Maritim Hingga Rencana Kerja Sama dengan Menhan Malaysia dan Filipina,29 Maret 2022 09:38 WIB,https://www.tribunnews.com/nasional/2022/03/29/prabowo-bahas-situasi-keamanan-maritim-hingga-rencana-kerja-sama-dengan-menhan-malaysia-dan-filipina,"Laporan Wartawan Tribunnews.com, Gita IrawanTRIBUNNEWS.COM, JAKARTA - Menteri Pertahanan RI Prabowo Subianto menghadiri Trilateral Cooperative Arrangement (TCA) Ministerial Meeting, antara Indonesia, Malaysia, dan Filipina (Indomalphi) tahun 2022 di Kuala Lumpur, Malaysia, Senin (28/3/2022).Dalam pertemuan tersebut hadir pula Senior Minister of Defence Malaysia Yb Dato’ Seri Hishammuddin Tun Hussein dan Secretary of National Defense of The Republic of The Philippines HE Delfin N Lorenzana.Pelaksanaan TCA Indomalphi Ministerial Meeting Tahun 2022 itu disebut mencerminkan hubungan erat yang telah terjalin lama dan komitmen yang kuat ketiga negara yang diresmikan sejak tahun 2016.""Dalam pertemuan tersebut, ketiga menteri bertukar pandangan tentang situasi keamanan di Laut Sulu dan Laut Sulawesi, serta memahami perlunya memperkuat kerja sama untuk mengatasi ancaman berkelanjutan di wilayah maritim yang menjadi perhatian,"" kata keterangan resmi Biro Humas Setjen Kemhan, Senin (28/3/2022).Selain itu, ketiga negara juga berbagi kesamaan pandangan untuk bekerja sama di beberapa bidang.Pertama, mengoptimalkan proses komunikasi The Maritime Command Centre (MCC) di Tawau, Tawi-Tawi dan Tarakan.Hal tersebut dinilai perlu dilakukan agar dapat melaksanakan pertukaran informasi, pemantauan, dan pelaksanaan kegiatan pengawasan laut dan udara secara efektif, termasuk mempercepat pengerahan Trilateral Maritime Patrol Liaison Officer (TMP LO) tetap di MCC masing-masing negara.Kedua, terus meningkatkan kehadiran ketiga negara di perairan kawasan meliputi pelaksanaan latihan maritim trilateral untuk memperkuat show of force gabungan serta untuk mencegah ancaman keamanan di wilayah maritim yang menjadi perhatian bersama.Ketiga, operasi pengawasan TCA di masa depan akan didorong oleh intelijen dalam memastikan produktivitas dan akurasi untuk mengurangi kegiatan jaringan kriminal transnasional di kawasan.Keempat, meningkatkan keterlibatan dan komitmen strategis di antara ketiga negara melalui perbaikan struktur, komunikasi dan koordinasi TCA yang berkelanjutan.""Pertemuan ini juga mengapresiasi antusiasme dan dedikasi angkatan bersenjata ketiga negara dalam bekerja sama menjaga keamanan perairan negara-negara kawasan pesisir, meskipun terdapat keterbatasan selama pandemi,"" kata keterangan tersebut.Pada tahun 2021 dilaporkan terjadi nol insiden penculikan untuk tebusan (kidnaping-for-ransom).Hal ini menandakan bahwa TCA telah berada di jalur yang benar."
45,chaerul umam,Jazuli Instruksikan Legislator PKS Harus Makin Menyatu dengan Masyarakat,29 Maret 2022 09:37 WIB,https://www.tribunnews.com/nasional/2022/03/29/jazuli-instruksikan-legislator-pks-harus-makin-menyatu-dengan-masyarakat,"Laporan Wartawan Tribunnews.com, Chaerul UmamTRIBUNNEWS.COM, JAKARTA - Ketua Fraksi PKS DPR RI Jazuli Juwaini membuka secara resmi Bimbingan Teknis (Bimtek) Anggota Legislatif DPR dan DPRD Fraksi PKS asal Jawa Timur, Jawa Tengah dan DI Yogyakarta di Hotel Grand Mercure Surabaya, Senin (28/3/2022).Jazuli menginstruksikan agar legislator dari PKS harus makin menyatu dengan masyarakat.Dia mengatakan legislator asal PKS wajib memiliki semangat komunikasi yang selaras dan semangat kolaborasi dengan masyarakat.""Komunikasi dengan masyarakat itu penting, selaraskan bahasa kita dengan bahasa masyarakat, gunakan bahasa sederhana, jalin komunikasi yang erat dengan publik,"" kata Jazuli.Jazuli menjelaskan, visi PKS adalah menjadi partai Islam rahmatan lil'alamin dan pelopor dalam mewujudkan cita-cita nasional.Karena itu, pejabat publik harus tampil sebagai cerminan wajah Islam Rahmatan Lil'alamin dalam bingkai NKRI.Jazuli teringat pesan Ketua Majelis Syuro PKS Dr Salim Segaf Al-Jufri saat bersafari bertemu tokoh masyarakat dan ulama.Pesan Salim, PKS adalah milik semua dan setiap orang bisa ikut membesarkan PKS.""Ketua Majelis Syuro PKS berpesan saat bertemu tokoh tidak pernah meminta dukungan untuk PKS, tapi mengatakan jika PKS adalah milik anda semua, silakan besarkan PKS karena itu milik anda. Jadi PKS ini milik semua masyarakat,"" ujar Jazuli."
46,Larasati Dyah Utami,"Dubes AS Temui Menkominfo, Bahas Kerja Sama ICT dan Kandidat Sekjen ITU",29 Maret 2022 09:31 WIB,https://www.tribunnews.com/internasional/2022/03/29/dubes-as-temui-menkominfo-bahas-kerja-sama-ict-dan-kandidat-sekjen-itu,"Laporan Wartawan Tribunnews, Larasati Dyah UtamiTRIBUNNEWS.COM, JAKARTA - Duta Besar Amerika Serikat, Sung Y Kim menemui Menteri Komunikasi dan Informatika, Johnny G Plate di Kantor Kominfo, Senin (29/3/2022) untuk membahas kerja sama ICT.Keduanya juga membahas dukungan untuk kandidat Sekretaris Jenderal International Telecommunication Union (ITU) dan peluang kerja sama bidang digital.Menkominfo mengatakan, kandidat Sekjen ITU yang diusung Amerika Serikat memiliki pengalaman yang baik, sehingga Pemerintah Indonesia menyatakan dukungan terhadap calon Sekjen ITU dari AS.""Sebentar lagi kan ada pergantian Sekjen ITU. Amerika punya kandidat yang hebat, yang bagus, yang kami diskusikan dan kebetulan juga kita sudah mengenal dengan baik, dan kami Indonesia akan mendukung kandidat yang Amerika calonkan, kalau boleh sebut namanya Doreen Bogdan-Martin,"" tuturnya.Menteri Johnny menjelaskan Pemerintah Amerika Serikat akan memberikan dukungan untuk Indonesia dalam forum-forum internasional.Di saat yang sama Amerika juga menyampaikan untuk kerja sama yang baik akan mendukung juga calon Indonesia.""Di antaranya Asia Pacific ITU Council Member yang selama ini memang kita sudah duduk di council tersebut. Saya tadi mengusulkan juga kalau Amerika bisa mendukung Indonesia di Radion Regulations Board Member,"" jelasnya.Dalam pertemuan tersebut, Menkominfo dan Dubes AS membahas kerja sama antarkedua negara di sektor teknologi informasi dan komunikasi (TIK), baik infrastruktur hulu atau upstream maupun infrastruktur hilir atau downstream.Untuk kerja sama bidang digital, Menteri Johnny menyatakan tidak ada pembahasan secara detail dan teknis, namun pembahasan lebih berkaitan dengan kebijakan antarkedua negara.Mengenai kerja sama satelit SATRIA-1, Menteri Johnny menjelaskan untuk produksi dari Thales Perancis.Menkominfo juga menjelaskan perkembangan kerja sama setelah penandatanganan Hot Backup Satellite buatan Boeing dengan kapasitas sama dengan SATRIA-1 sebesar 150 Gbps.""Kedua satelit ini akan diluncurkan dengan menggunakan roket Amerika Serikat, yaitu SpaceX. Jadi kerja sama di bidang ICT antara Indonesia dan Amerika sebetulnya sudah berlangsung sangat lama,"" tandasnya."
47,Fransiskus Adhiyuda Prasetia,"Megawati Ungkap Hanya Takut Sama Puan: Kalau Sama yang Lain, Saya Nggak Takut",29 Maret 2022 06:00 WIB,https://www.tribunnews.com/nasional/2022/03/29/megawati-ungkap-hanya-takut-sama-puan-kalau-sama-yang-lain-saya-nggak-takut,"Laporan Wartawan Tribunnews.com, Fransiskus AdhiyudaTRIBUNNEWS.COM, JAKARTA - Ketua Umum DPP PDI Perjuangan (PDIP) Megawati Soekarnoputri mengaku hanya takut kepada putrinya, yakni Puan Maharani.Megawati mengungkapkan, Puan yang juga Ketua DPR RI itu memang secara ketat memperhatikan kesehatannya.Terlebih, pada saat situasi pandemi Covid-19.Hal itu diungkapkan Megawati saat memberikan sambutan secara virtual dalam acara Demo Memasak Tanpa Minyak Goreng di Sekolah Partai PDIP, Lenteng Agung, Jakarta Selatan, Senin (28/3/2022).Mulanya, sebelum menutup sambutannya, Megawati mencari jajaran partainya yang hadir secara fisik di acara tersebut.Megawati yang hadir secara virtual dari kediamannya di Teuku Umar pun mengamati layar yang ada di hadapannya.Ia pun menyapa Sekjen PDIP Hasto Kristiyanto, Ketua DPP Djarot Saiful Hidayat, dan Ketua DPP PDI Perjuangan Bidang Pariwisata Wiryanti Sukamdani.Megawati menyebut, Hasto, Djarot dan Wiryanti beruntung bisa menikmati hidangan enak tanpa minyak goreng di lokasi acara itu.Namun, dirinya berbicara soal di-lockdown oleh Puan."
48,Tiara Shelavie,"Gara-gara Insiden Will Smith Tampar Chris Rock di Oscar 2022, Reaksi Nicole Kidman Dijadikan Meme",29 Maret 2022 07:20 WIB,https://www.tribunnews.com/seleb/2022/03/29/gara-gara-insiden-will-smith-tampar-chris-rock-di-oscar-2022-reaksi-nicole-kidman-dijadikan-meme,"TRIBUNNEWS.COM - Nicole Kidman dijadikan bahan meme oleh netizen setelah Will Smith menampar Chris Rock di panggung Piala Oscar, Minggu (27/3/2022) malam.Reaksi kaget aktris 54 tahun itu viral di Twitter, bersama dengan nama sang aktor.Meki foto itu diambil sebelum kejadian, tapi netizen tetap saja mengaitkannya dengan insiden penamparan Chris Rock.Beberapa menyebut reaksi Kidman mewakili reaksi netizen seluruh dunia yang melihat Will Smith dan Chris Rock dari kursi paling depan.""Nicole Kidman harusnya memenangkan Oscar atas Reaksi Terbaik Will Smith Menampar Chris Rock,"" tulis seorang netizen.""Reaksi Nicole Kidman pada insiden Chris Rock dan Will Smith di Oscar. MEME BARU LAHIR,"" tulis lainnya.Penggemar lainnya menulis, ""Nicole Kidman dan suaminya duduk di kursi depan melihat Will Smith menampar Chris Rock.""""Reaksi Nicole Kidman melihat Will Smith menampar Chris Rock adalah aku yang bereaksi pada segala sesuatu yang terjadi,"" tambah lainnya.Namun apa yang terjadi sebenarnya antara Will Smith dan Chris Rock?Will Smith menjadi trending di media sosial setelah dirinya menampar komedian Chris Rock di panggung Academy Awards Minggu (27/3/2022) malam."
