title,date,author,link,category,website,content
"Sstss, Rahasia! Toyota Sudah Punya 5 Unit Kijang Innova Listrik, 2 Dikirim ke Thailand",02-4-2022,M Luthfi Andika - detikOto,https://oto.detik.com/mobil/d-6012842/sstss-rahasia-toyota-sudah-punya-5-unit-kijang-innova-listrik-2-dikirim-ke-thailand,biasa,detik,"Secara mengejutkan Toyota memperlihatkan Kijang Innova listrik (BEV) pada ajang Indonesia International Motor SHow (IIMS) Hybrid 2022. Sontak hal kabar ini menjadi kabar yang mengejutkan bagi pecinta otomotif dan industri otomotif, karena selama ini Toyota terkesan hanya adem ayem melihat beberapa pabrikan bermain di segmen mobil listrik.Lebih mengejutkan Toyota sudah mengirimkan 2 unit prototipe Kijang Innova BEV atau Innova listrik ke Thailand. Lah untuk apa ya Toyota mengirim Innova listrik ke Thailand?Rupanya tidak hanya memperlihatkan sekaligus memperkenalkan Innova Listrik ke masyarakat umum, diam-diam Toyota juga sudah mengirimkan unit prototipe Innova listrik ke Thailand untuk di uji coba.""Saat ini kami sudah membuat 5 unit prototipe Toyota Innova BEV. Tapi ada 2 unit yang di kirim ke Thailand,"" ujar Director TMMIN, Bob Azam saat bertemu dengan awak Media.Bob menjelaskan alasan Toyota Indonesia mengirimkan 2 unit prototipe Innova listrik ke Thailand, karena saat ini Thailand merupakan salah satu negara yang sudah siap mengoperasikan kendaraan listrik dan Toyota Thailand sudah memiliki technical center.""Karena ada teknical centernya ada di sana. Proses developmentnya hampir 2 tahun. Di Indonesia belum di test, masih study dan masih dipelajari terlebih dahulu. Dengan memunjukkan varian ini diharapkan tinggal memasangkan baterainya,"" kata Bob.Bob juga mengatakan sebagai bagian dari industri otomotif nasional, sejak 2009 Toyota Indonesia sudah memperkenalkan teknologi kendaraan elektrifikasi kepada masyarakat lewat Toyota Prius Hybrid.Guna mendukung target Pemerintah Indonesia mencapai target netralitas karbon, lanjut Bob. Toyota Indonesia telah menyediakan teknologi elektrifikasi dengan varian yang lengkap melalui konsep multi-pathway mulai dari flexy-engine, FCEV, BEV, PHEV, HEV, hidrogen, biofuel, hingga LCGC. Pilihan teknologi ini disiapkan agar masyarakat dapat berkontribusi di masing-masing segmen, bersama-sama mengurangi emisi di Indonesia sesuai porsinya.Toyota Indonesia telah memperkenalkan 10 model kendaraan listrik, yang terdiri dari 8 kendaraan HEV, 1 kendaraan PHEV, dan 1 BEV Lexus untuk publik Indonesia. Toyota Indonesia juga melakukan pengembangan lokal kendaraan elektrifikasi di dalam negeri, salah satunya tengah menyiapkan produksi kendaraan HEV untuk pasar domestik hingga konsumen global."
"Harga Pertamax Naik Jadi Rp 12.500, Bensin Shell Kini Rp 16.000",02-4-2022,Aldiansyah Nurrahman - detikFinance,https://finance.detik.com/energi/d-6012715/harga-pertamax-naik-jadi-rp-12500-bensin-shell-kini-rp-16000,biasa,detik,"PT Pertamina (Persero) telah menaikkan harga BBM RON 92 yaitu Pertamax pada Jumat (1/4/2022). Harga Pertamax untuk wilayah DKI Jakarta hingga Bali harga BBM Pertamax naik jadi Rp 12.500/liter.Setelah Pertamina, kini gilihan harga bensin Shell juga naik. Mengutip situs resmi Shell Indonesia per hari ini, Sabtu (2/4/2022) harga bensin Shell Super (RON 92) dibanderol Rp 16.000 per liter.Berikut harga rincian BBM Shell berlaku mulai 2 April 2022:JakartaShell Super: Rp 16.000Shell V-Power: Rp 16.500Shell V-Power Diesel: Rp 18.100Shell V-Power Nitro: Rp 18.040BantenShell Super: Rp 16.000Shell V-Power: Rp 16.500Shell V-Power Diesel: Rp 18.100Shell V-Power Nitro: Rp 18.040Jawa BaratShell Super: Rp 16.000Shell V-Power: Rp 16.500Shell V-Power Diesel: Rp 18.100Shell V-Power Nitro: Rp 18.040Jawa TimurShell Super: Rp 16.000Shell V-Power: Rp 16.500Shell Diesel Extra: Rp 17.500Sumatera UtaraShell Super: Rp 16.000Shell V-Power: Rp 16.500Shell Diesel Extra: Rp 17.500"
Foto: Kawan Jadi Lawan di Piala Dunia 2022,02-4-2022,Pool - Sepakbola,https://sport.detik.com/sepakbola/foto-sepakbola/d-6012744/foto-kawan-jadi-lawan-di-piala-dunia-2022,biasa,detik,"Jakarta - Drawing Piala Dunia 2022 Qatar sudah tuntas. Grup-grup sudah diisi dan bakal ada duel kawan di klub jadi lawan di World Cup nanti!Di Grup A bakal tersaji duel Senengal vs Belanda. Siap-siap lihat dua punggawa Liverpool saling sikut, Sadio Mane vs Virigil van DijkÂ (Getty Images)"
"Balik ke Indonesia, Chery Lakukan Ini Supaya Tak Kecewakan Konsumen Lagi",02-4-2022,M Luthfi Andika - detikOto,https://oto.detik.com/mobil/d-6012753/balik-ke-indonesia-chery-lakukan-ini-supaya-tak-kecewakan-konsumen-lagi,biasa,detik,"Mobil China Chery resmi kembali ke Indonesia dan siap meramaikan kerasnya persaingan industri otomotif tanah air di bawah PT Chery Motor Indonesia. Meski demikian, Chery sadar untuk bisa meraih kepercayaan konsumen di Indonesia tidaklah mudah, terlebih Chery telah memiliki cerita tersendiri di Indonesia.President Director PT Chery Motor Indonesia, Tao Yong mengakui Chery memiliki sejarah yang kurang baik di Indonesia. Namun Chery berjanji, baliknya Chery ke Indonesia kali ini dengan persiapan yang jauh lebih matang.""Kalau bicara konsumen lama, temen-temen lama menggunakan produk Chery kita itu QQ, mungkin saat itu persiapan kita belum cukup, akhirnya kita keluar dari pasar indonesia. Tapi kami belajar dari itu, kami mempersiapkan semua dan memutuskan kembali ke Indonesia dengan membawa produk baru yang sesuai dengan permintaan pasar indonesia,"" ucap Too Yong.Too Yong menambahkan untuk konsumen Indonesia kini tidak perlu khawatir, karena Chery hadir dengan persiapan yang jauh lebih baik.""Konsumen tidak perlu merasa khawatir, chery yang kami bawa saat ini menawarkan teknologi yang baru, yang menambah kepercayaan diri kami (hadir kembali di Indonesia),"" ucap Too Yong.""Selain itu untuk konsumen Chery sebelumnya kita akan tetap welcome dengan mereka dan intinya permasalahan konsumen lama ialah aftersales, dan kita akan men-ckd-kan after sales sehingga bisa memberikan rasa percaya dan mereka bisa percaya lagi,"" tutup Too Yong."
Suasana Salat Tarawih Pertama Warga Muhammadiyah di Berbagai Kota,02-4-2022,Antara Foto - detikNews,https://news.detik.com/foto-news/d-6012777/suasana-salat-tarawih-pertama-warga-muhammadiyah-di-berbagai-kota,biasa,detik,"Jakarta - Warga Muhammadiyah telah menggelar salat tarawih pertama pada Jumat (1/4) malam. Begini suasana salat tarawih di berbagai kota.Umat Islam melaksanakan shalat tarawih pertama di Masjid Darul Arqam, Palangkaraya, Kalimantan Tengah, Jumat (1/4/2022). ANTARA FOTO/Makna Zaezar."
"Resep Oseng Mercon Daging yang Pedas Nikmat, Bikin Semangat Makan!",02-4-2022,Diah Afrilian - detikFood,https://food.detik.com/daging/d-6012773/resep-oseng-mercon-daging-yang-pedas-nikmat-bikin-semangat-makan,biasa,detik,"Saat santap sahur dan buka paling enak jika ditemani makanan yang menggugah selera. Jika kamu pencinta pedas, menu oseng mercon daging sapi bisa jadi ide yang tepat!Waktu sahur biasanya nafsu makan belum terlalu dirasakan sehingga banyak orang yang malas santap sahur. Padahal makan sahur menjadi salah satu yang dianjurkan untuk dilakukan, bahkan Rasulullah SAW sekalipun tidak pernah melewatkannya.Sedangkan ketika menjelang buka puasa, rasa lapar yang justru membuat nafsu makan seolah ingin makan segalanya. Makanan yang pedas segar biasanya paling dicari untuk memanjakan perut yang sudah siap menyantap makanan lagi.Ide membuat menu oseng mercon daging sapi bisa menjadi alternatif bagi para pencinta makanan dengan rasa pedas dan gurih. Potongan daging sapi yang empuk dibalut irisan cabai rawit yang melimpah dijamin membuat waktu sahur maupun buka puasa jadi lebih nikmat.Baca juga: 3 Resep Lauk Paling Disukai Keluarga Untuk Santap SahurTertarik membuatnya? Intip resep detikfood berikut.1. Saat merebus daging angkat buih-buih yang keluar agar hasil kaldu sapi menjadi bening dan bersih.2. Disarankan menggunakan bagian sandung lamur untuk mendapatkan lelehan lemak dari daging sapi untuk menambah cita rasa.Baca juga: Masakan Buatan Rumah yang Nikmat untuk Sahur dan Berbuka Puasa"
Soal Ikan Arapaima Bikin Heboh di Tangerang: Asal Amazon-Dilarang di RI,02-4-2022,Azhar Bagas Ramadhan - detikNews,https://news.detik.com/berita/d-6012721/soal-ikan-arapaima-bikin-heboh-di-tangerang-asal-amazon-dilarang-di-ri,biasa,detik,"Warga di Kelurahan Kedaung Baru, Kecamatan Neglasari, Kota Tangerang, digemparkan oleh penemuan ikan berukuran raksasa. Ikan raksasa tersebut diketahui merupakan ikan arapaima.Ikan arapaima masuk dalam kategori ikan yang berbahaya. Ternyata ikan yang berasal dari sungai Amazon tersebut dilarang keberadaannya di Indonesia.Berdasarkan Peraturan Menteri (Permen) Kelautan dan Perikanan Republik Indonesia Nomor 41 tentang Larangan Pemasukan Jenis Ikan Berbahaya dari Luar Negeri ke Dalam Wilayah Negara Republik Indonesia, ikan arapaima dilarang karena dapat merugikan dan/atau membahayakan kelestarian sumber daya ikan, lingkungan, dan manusia. Ikan arapaima adalah predator ganas dan memiliki gigi yang tajam.Lalu, Pasal 2 ayat 1 Permen tersebut berbunyi ""Setiap orang dilarang memasukkan jenis ikan berbahaya dari luar negeri ke dalam wilayah Republik Indonesia"". Dalam Permen itu terdapat dua jenis ikan arapaima, yakni arapaima gigas dan arapaima leptosome.Namun, pada Pasal 2 ayat 3 disebut ada pengecualian pemasukan jenis ikan berbahaya tersebut. Yakni dibolehkan jika hanya untuk kepentingan ilmu pengetahuan, yaitu penelitian dan/atau pameran hingga peragaan.Sementara itu, ikan arapaima yang bikin heboh di Tangerang diketahui bukan ditemukan di sungai. Ikan tersebut merupakan pemberian dari pemiliknya bernama Aheng kepada warga bernama Musat alias Ucat.Penemuan ikan itu viral di media sosial dan disebut sudah dalam keadaan mati. Bahkan warga kerap menyebut ikan itu adalah ikan monster.""Saya mohon maaf kepada masyarakat karena viral di medsos ya, karena itu bukan ikan penemuan di Kali Cisadane, dikasih sama orang, terus karena orang banyak pada foto-foto, mungkin di-upload di medsos,"" kata Musat saat ditemui di rumahnya di Kedaung Baru, Kota Tangerang.Penemuan itu viral di sebuah postingan video di media sosial. Ikan itu diletakkan dengan alas karung warna putih, dan dikelilingi warga.Simak heboh ikan arapaima di halaman selanjutnya..Simak juga Video: Detik-detik Kapal Ikan Filipina Tepergok Curi Ikan di Laut Sulawesi[Gambas:Video 20detik]"
"Harga Pertamax Naik Jadi Rp 12.500 - Rp 13.000, Pengamat UGM: Sudah Tepat",02-4-2022,Trisna Wulandari - detikEdu,https://www.detik.com/edu/detikpedia/d-6012349/harga-pertamax-naik-jadi-rp-12500---rp-13000-pengamat-ugm-sudah-tepat,biasa,detik,"Harga Pertamax naik menjadi Rp 12.500 hingga Rp 13.000 per liter mulai Jumat (1/4/2022) pukul 00.00 WIB. Kenaikan harga bahan bakar minyak(BBM) non subsidi bensin Pertamax (RON 92) ini resmi disampaikan PT Pertamina (Persero). Sebelumnya, harga BBM Pertamax jenis ini dipatok Rp 9.000 â Rp 9.400 per liter.Kenaikan harga Pertamax disebut sebagai penyesuaian PT Pertamina (Persero) atas BBM umum untuk mengimplementasikan Keputusan Menteri (Kepmen) ESDM No. 62 K/12/MEM/2020 tentang Formula Harga Dasar Dalam Perhitungan Harga Jual Eceran Jenis Bahan Bakar Minyak Umum Jenis Bensin dan Minyak Solar yang Disalurkan Melalui Stasiun Pengisian Bahan Bakar Umum.Harga Pertamax naik setelah adanya lonjakan harga minyak mentah Indonesia (ICP) dari USD 73,36 per barel pada Desember 2021 menjadi USD 114,55 per 24 Maret 2022.Menurut pengamat energi Universitas Gadjah Mada (UGM) Dr. Fahmy Radhi, MBA, penetapan harga Pertamax mestinya ditentukan mekanisme pasar. Karena itu, harga yang ideal adalah harga yang sesuai dengan harga keekonomian.Ia berpendapat, harga Pertamax saat ini memang harus dinaikkan karena harga minyak dunia sudah mencapai USD 130 per barel. Jika tidak dinaikkan, menurutnya, beban Pertamina semakin berat.""Karenanya, penaikkan harga Pertamax oleh Pertamina menjadi Rp12.500 per liter mulai 1 April 2022 sudah tepat,"" kata Fahmy, dilansir dari laman UGM, Jumat (1/4/2022).Fahmi mengakui, kenaikan harga Pertamax memicu inflasi. Di sisi lain, kontribusi terhadap inflasi menurutnya kecil. Sebab, proporsi konsumen Pertamax di Indonesia hanya sekitar 12%, di bawah konsumen Pertalite yang mencapai 76%.""Kenaikan harga Pertamax memang memicu inflasi, tetapi jangan sentuh dan menaikkan harga Pertalite yang proporsi konsumennya mencapai 76 persen. Penaikkan harga Pertalite tentu akan menyulut inflasi dan menurunkan daya beli rakyat,"" terangnya.Menurut Fahmy, konsumen Pertamax adalah golongan menengah ke atas yang menggunakan mobil yang dinilai mahal. Jenis konsumen semacam ini menurutnya jarang ditemui mengantre panjang menjelang kenaikan harga.""Saya kira tidak mudah bagi mereka akan migrasi ke Pertalite yang harganya lebih murah. Kenaikan ini pun tidak akan secara signifikan mendongkrak penjualan Pertamax Turbo, meski dengan harga sekarang menjadi semakin pendek selisihnya. Kedua jenis Pertamax ini tetap berbeda,"" imbuhnya.Apakah detikers salah satu yang terdampak harga Pertamax naik?"
Video Mobil Tabrak Sejumlah Motor-Gerobak Terparkir di Bandung,02-4-2022,"detikTV, dtv - detikNews",https://news.detik.com/detiktv/d-6012767/video-mobil-tabrak-sejumlah-motor-gerobak-terparkir-di-bandung,biasa,detik,"Sebuah mobil menabrak deretan sepeda motor yang tengah terparkir. Rekaman CCTV insiden mobil tabrak motor tersebut viral di media sosial (medsos). Diketahui kemudian jika kejadian itu terjadi di Jalan Lengkong Kecil Kora Bandung.Dalam video yang dilihat, Sabtu (2/4/2022), nampak sederet sepeda motor tengah parkir di pinggir jalan. Tak berselang lama, tiba-tiba sebuah mobil melaju dan menabrak deretan motor yang tengah terparkir.Sontak, warga yang berada di sekitar lokasi mengerubungi mobil berwarna biru muda itu. Bahkan terlihat beberapa orang sampai naik ke kap mobil.Kapolsek Lengkong, Kompol Nurdjaman membenarkan peristiwa itu. Dia mengatakan kejadian itu terjadi pada Jumat (1/4) malam dan diduga akibat rem blong.""Iya benar ada kejadian itu, iya karena rem blong"" ujar Kapolsek Lengkong Kompol Nurdjaman Hidayat saat dikonfirmasi."
"8 Potret Gong Hyo Jin, Pacar Kevin Oh yang Dapat Karangan Bunga Son Ye Jin",02-4-2022,Pool - wolipop,https://wolipop.detik.com/foto-entertainment/d-6012798/8-potret-gong-hyo-jin-pacar-kevin-oh-yang-dapat-karangan-bunga-son-ye-jin,biasa,detik,"Jakarta - Kekasih Gong Hyo Jin terekspos setelah menangkap karangan bunga Son Ye Jin dan Hyun Bin. Intip potret dan sederet faktanya.
(Pool)


gong hyo jin kevin oh gong hyo jin dan kevin oh hyun bin son ye jin"
"Bersama Chelsea, Jorginho Akan Tersenyum Kembali",02-4-2022,Afif Farhan - Sepakbola,https://sport.detik.com/sepakbola/liga-inggris/d-6012768/bersama-chelsea-jorginho-akan-tersenyum-kembali,biasa,detik,"Jorginho gagal bawa Italia ke Piala Dunia 2022. Manajer Chelsea, Thomas Tuchel pasti akan menguatkannya dan membuat sang pemain tersenyum lagi di London.Italia gagal ke Piala Dunia 2022. Jorginho merasa bersalah, karena dua penaltinya yang gagal di babak kualifikasi.Dua penalti Jorginho itu gagal saat melawan Swiss dua kali di fase grup. Yang pertama, tendangannya diamankan Yann Sommer di markas Swiss dalam laga yang berakhir 0-0. Yang kedua, sepakannya di Stadion Olimpico, Roma pada November lalu melambung di atas gawang dan laga berakhir imbang 1-1.Hasil-hasil itu turut berperan membuat Italia finis sebagai runner-up di Grup C di bawah Swiss.Jorginho selanjutnya dipulangkan Timnas Italia ke Chelsea. Jorginho sudah berlatih kembali untuk memperkuat The Blues mengarungi jadwal padat.Manajer Chelsea, Thomas Tuchel mengaku tidak berbicara banyak dengan Jorginho soal kegagalan Italia. Yang pasti, kondisi Jorginho baik-baik saja.""Dia kondisinya baik seperti biasa,"" kata Tuchel seperti dilansir dari situs klub.""Saya belum berbicara banyak soal itu (Italia yang gagal ke Piala Dunia). Saya pasti akan jadi orang ke-200 yang bilang kepadanya 'ayo angkat kepalamu,"" sambungnya.""Tugas kami adalah untuk menciptakan lingkungan dan suasana di mana para pemain merasa diterima dan nyaman, terlepas yang terjadi di luar sana,"" tambahnya.Thomas Tuchel menutup, Jorginho datang lebih cepat ke Chelsea dari yang dijadwalkan. Jorginho siap untuk bermain!""Dia sangat kuat dalam latihan. Dia datang satu hari lebih awal dari yang seharusnya. Itu sebabnya saya merasa dia senang bisa kembali dan berada di lingkungan ini karena ini adalah lingkungan yang positif bagi para pemain,"" tutupnya."
Klopp: Salah-Mane Bukan Rival,02-4-2022,Lucas Aditya - Sepakbola,https://sport.detik.com/sepakbola/liga-inggris/d-6012824/klopp-salah-mane-bukan-rival,biasa,detik,"Manajer Liverpool, Juergen Klopp, menegaskan bahwa tak ada rivalitas antara Mohamed Salah dan Sadio Mane. Yang ada cuma kesalahpahaman antara Salah dan Mane.Mane dan Salah merupakan dua pilar utama Liverpool di lini depan. Pada musim ini, Salah asih menjadi yang tersubur dengan catatan 28 gol di semua ajang.Sementara itu, Mane ada di posisi ketiga dengan sumbangan 14 gol. Diogo Jota menjadi pemisah Salah dan Mane dengan catatan sebanyak 19 gol yang dicetak.Menjelang duel Liverpool dengan Watford di Anfield, Sabtu (2/4/2022) malam WIB, muncul rumor bahwa Mane dan Salah kurang akur. Klopp pun menegaskan bahwa kedua pemain bukan rival di atas lapangan.""Tidak, mereka bukan rival. Anda bermain bersama di satu tim dan keduanya ingin mencetak gol. Itu wajar. Kami ingin mereka mencetak banyak gol. Ya, ada situasi di mana satu pemain tak melihat rekannya dan tak bisa menyelesaikan peluang dan lantas kita bilang, 'apa alasan untuk itu?',"" kata Klopp di Mirror.""(Tapi) tidak ada apa-apa. Seperti itulah. Kami juga manusia dan dari waktu ke waktu, kami membuat keputusan salah, tapi itu tak ada yang personal.""""Kami hanya mau mencetak gol dan sedikit menyadari kemudian itu adalah keputusan yang salah. Tak ada hubungannya dengan rivalitas dengan pemain lain dalam tim anda, itu hanya keputusan yang salah,"" kata dia menambahkan.Liverpool mempunyai kesempatan sementara menggeser Manchester City dari klasemen Liga Inggris. Si Merah kini mengumpulkan 69 poin, berjarak 1 angka dari The Citizens. Laga Liverpool vs Watford akan berlangsung hari ini pukul 18.30 WIB, Man City baru berlaga pada pukul 21.00 WIB."
Daniel Radcliffe Ogah Komentari Will Smith Tampar Chris Rock,02-4-2022,Dicky Ardian - detikHot,https://hot.detik.com/celeb/d-6012672/daniel-radcliffe-ogah-komentari-will-smith-tampar-chris-rock,biasa,detik,"Insiden penamparan yang dilakukan Will Smith ke Chris Rock di Oscar 2022 menarik perhatian hampir semua penduduk bumi. Banyak yang kemudian memberikan komentar terkait hal itu.Sampai-sampai, di Indonesia juga beredar meme Lesti Kejora yang ikut menanggapi insiden itu. Tapi, apa urusannya, ya?Hal itu yang disadari Daniel Radcliffe. Dilansir dari Variety, bintang Harry Potter tersebut ogah mengomentari insiden The Oscar Slap.""Aku sudah sangat bosan mendengar pendapat orang tentang hal itu sehingga aku tidak ingin ada pendapat lain yang menambahkannya,"" katanya kepada pembawa acara Good Morning Britain, Susanna Reid dan Ben Shephard.Daniel Radcliffe ingat rasanya duduk di sebuah ajang penghargaan saat pembawa acara membuat lelucon dengan mengorbankan dirinya.""Ketika kamu sebagai seorang anak, kamu tidak pernah yakin apakah lelucon itu bersamamu atau kamu adalah sasaran lelucon itu,"" kata Daniel Radcliffe.""Jadi kamu memiliki model seperti 'Aku akan terus tersenyum dan tertawa, dan mungkin itu akan segera berakhir,'"" imbuhnya.Diketahui, Will Smith marah karena Chris Rock membuat lelucon soal istrinya, Jada Pinkett Smith. Will Smith kemudian menampar Chris Rock di atas panggung saat siaran live.Saat menerima penghargaan sebagai Best Actor, Will Smith meminta maaf atas aksinya menampar Chris Rock. Setelahnya, di Instagram @willsmith, dia menuliskan permohonan maaf buat Chris Rock."
"H-1 Ramadan, Jalan Sudirman-Thamrin Lancar Jaya",02-4-2022,Rengga Sancaya - detikNews,https://news.detik.com/foto-news/d-6012843/h-1-ramadan-jalan-sudirman-thamrin-lancar-jaya,biasa,detik,"Jakarta - Pada H-1 Ramadan, suasana di Jalan Sudirman-MH Thamrin, Jakarta Pusat, terihat lengang, Sabtu (2/4/2022). Begini potretnya.Jalan Sudirman-MH Thamrin, Jakarta Pusat, terihat lengang jelang Ramadan."
"7 Pesona Khirani, Anak Mayangsari yang Rayakan Ultah ke-16 di Bali",02-4-2022,Tim detikcom - detikHot,https://hot.detik.com/celeb/d-6012599/7-pesona-khirani-anak-mayangsari-yang-rayakan-ultah-ke-16-di-bali,biasa,detik,"Jakarta - Tak terasa, Khirani Trihatmodjo, putri Mayangsari dan Bambang Trihatmodjo, sudah berusia 16 tahun. Momen pergantian usia itu dirayakannya di Bali.Khirani Trihatmodjo kini sudah genap berusia 16 tahun tetap pada 30 April 2022. Foto: Instagram Mayangsari"
Wapres Ma'ruf: Jangan Jadikan Ramadan Jadi Bulan yang Lebih Konsumtif,02-4-2022,Azhar Bagas Ramadhan - detikNews,https://news.detik.com/berita/d-6012855/wapres-maruf-jangan-jadikan-ramadan-jadi-bulan-yang-lebih-konsumtif,biasa,detik,"Wakil Presiden (Wapres) Ma'ruf Amin mengajak umat Islam untuk memperbanyak zakat di bulan Ramadan nanti. Ma'ruf juga mengingatkan para umat muslim untuk tidak menjadikan bulan Ramadan menjadi bulan yang lebih konsumtif.""Saya juga mengajak seluruh umat Islam Indonesia agar menjadikan Ramadan sebagai syahr as-shadaqah atau bulan untuk memperbanyak sedekah termasuk juga mengeluarkan zakat mal sebab momentumnya begitu tepat, dan jangan menjadikan bulan Ramadan sebagai bulan yang lebih konsumtif,"" kata Ma'ruf dalam sambutan 1 Ramadan 1443 Hijriah, Sabtu (2/4/2022).Ma'ruf menyebut ibadah puasa merupakan ibadah yang tak terlihat, yang hanya diketahui diri sendiri. Maka dengan itu, ia menyarankan umat muslim untuk mendekatkan diri kepada Allah SWT.""Puasa adalah ibadah yang tidak terlihat yang hanya diketahui oleh diri yang berpuasa sendiri atau shaim dan Allah SWT. Saat berpuasa adalah waktu yang tepat bagi kita untuk meningkatkan taqarrub atau mendekatkan diri kepada Allah sekaligus melakukan muhasabah atau introspeksi diri untuk menjernihkan hati dan pikiran,"" katanya.Selanjutnya, Ma'ruf turut mengungkapkan rasa gembira dalam menyambut bulan Ramadan nanti. Dia menyebut berpuasa bukan sekadar menahan diri, melainkan juga soal pengorbanan hingga keikhlasan.""Berpuasa bukan sekadar menahan diri dari makan dan minum, namun lebih dari itu, di dalamnya terkandung makna tentang penghambaan kepada Allah, keteladanan Rasulullah, pengorbanan, dan keikhlasan,"" ujarnya.Lebih lanjut, Ma'ruf juga menyinggung soal pandemi COVID-19 yang memiliki pengaruh terhadap kehidupan keberagamaan umat. Dia juga mendoakan agar pandemi agar segera berakhir supaya umat muslim dapat mendekatkan diri kepada Allah SWT.""Selama dua tahun kita menjalani ibadah di masa pandemi COVID-19 yang merupakan musibah global. Dinamika kehidupan keberagamaan yang turut terpengaruh oleh kondisi pandemi, insya Allah akan semakin membaik. Umat Islam agar semakin mendekatkan diri kepada Allah SWT dengan memperbanyak ibadah, taubat, istighfar, zikir, membaca shalawat, dan sedekah, serta berdoa kepada Allah SWT agar diberikan perlindungan, inayah, dan keselamatan dari musibah dan marabahaya dalam rangka daf'i al-bala' atau menolak bala, khususnya dari pandemi COVID-19,"" ujarnya.""Bulan Ramadan juga merupakan momentum bagi umat Islam untuk melakukan penguatan solidaritas kemanusiaan serta momentum untuk memperkuat ukhuwah islamiyah, ukhuwah wathaniyah, dan ukhuwah insaniyah,"" tambahnya.Tak lupa, Ma'ruf turut memperingati bulan Ramadan kepada masyarakat Indonesia. Dia berharap bulan Ramadan kali ini bisa meningkatkan iman dan ketakwaan.""Kepada umat Islam di seluruh Indonesia, saya mengucapkan selamat menunaikan ibadah puasa pada bulan suci Ramadan 1443 Hijriah. Semoga segala amalan yang kita lakukan dapat semakin meningkatkan keimanan dan ketakwaan kita kepada Allah SWT. Semoga Allah SWT senantiasa memberikan inayah-nya dan meridai setiap upaya yang kita lakukan,"" katanya."
Pejabat PBB Akan ke Rusia Bahas Gencatan Senjata Kemanusiaan di Ukraina,02-4-2022,Tim Detikcom - detikNews,https://news.detik.com/internasional/d-6012853/pejabat-pbb-akan-ke-rusia-bahas-gencatan-senjata-kemanusiaan-di-ukraina,biasa,detik,"Seorang pejabat tinggi Perserikatan Bangsa-Bangsa (PBB) akan mengunjungi Moskow, Rusia akhir pekan ini untuk mengupayakan ""gencatan senjata kemanusiaan"" di Ukraina. Demikian disampaikan Sekjen PBB Antonio Guterres pada Jumat (1/4) waktu setempat.Dilansir dari kantor berita AFP, Sabtu (2/4/2022), Martin Griffiths, Wakil Sekretaris Jenderal PBB untuk Urusan Kemanusiaan, akan terbang ke Moskow pada hari Minggu (3/4) sebelum kemudian ke Kiev, Ukraina.Guterres mengatakan bahwa kunjungan itu menunjukkan ""bahwa kami tidak menyerah pada perspektif untuk menghentikan pertempuran, di Yaman, di Ukraina, di mana pun di dunia.""Menurut pemimpin badan dunia itu, baik Rusia dan Ukraina telah sepakat untuk bertemu Griffiths.Rusia sebelumnya telah menolak kunjungan pejabat senior PBB untuk membahas perangnya di Ukraina. Termasuk dalam minggu-minggu sebelum invasi ke Ukraina pada 24 Februari, ketika Guterres berusaha mengirim wakilnya untuk urusan politik, Rosemary DiCarlo.Sejak pecahnya perang, Sekjen PBB tersebut telah gagal untuk berkomunikasi dengan Presiden Rusia Vladimir Putin. Menurut para diplomat, Putin marah dengan tuduhan Guterres bahwa Rusia telah melanggar Piagam PBB dengan menyerang tetangganya.Moskow telah menolak istilah ""perang"" dan menegaskan pihaknya melakukan ""operasi militer khusus"" di  Ukraina."
